lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000002636651  0.000010000000  0.10425  0.10952  0.27847  0.66
0.000002636651  0.000007498942  0.10094  0.10680  0.29344  0.83
0.000002636651  0.000005623413  0.09811  0.10465  0.30526  1.05
0.000002636651  0.000004216965  0.09554  0.10288  0.31517  1.32
0.000002636651  0.000003162278  0.09299  0.10134  0.32396  1.70
0.000002636651  0.000002371374  0.09033  0.09995  0.33181  2.23
0.000002636651  0.000001778279  0.08737  0.09874  0.33852  2.97
0.000002636651  0.000001333521  0.08399  0.09787  0.34327  3.99
0.000002636651  0.000001000000  0.07995  0.09744  0.34529  5.42
0.000002636651  0.000000749894  0.07521  0.09774  0.34270  7.43
0.000002636651  0.000000562341  0.07009  0.09893  0.33440  9.91
0.000002636651  0.000000421697  0.06503  0.10099  0.32027  12.72
0.000002636651  0.000000316228  0.06045  0.10376  0.30141  15.61
0.000002636651  0.000000237137  0.05658  0.10700  0.27930  18.34
0.000002636651  0.000000177828  0.05349  0.11049  0.25544  20.79
0.000002636651  0.000000133352  0.05113  0.11400  0.23138  22.87
0.000002636651  0.000000100000  0.04938  0.11732  0.20849  24.56
0.000001832981  0.000100000000  0.12345  0.12968  0.15609  0.02
0.000001832981  0.000074989421  0.12292  0.12923  0.15845  0.03
0.000001832981  0.000056234133  0.12155  0.12789  0.16630  0.05
0.000001832981  0.000042169650  0.11917  0.12513  0.18350  0.08
0.000001832981  0.000031622777  0.11613  0.12160  0.20480  0.13
0.000001832981  0.000023713737  0.11355  0.11867  0.22230  0.19
0.000001832981  0.000017782794  0.11062  0.11567  0.24140  0.29
0.000001832981  0.000013335214  0.10709  0.11216  0.26272  0.43
0.000001832981  0.000010000000  0.10397  0.10946  0.27749  0.66
0.000001832981  0.000007498942  0.10019  0.10632  0.29610  0.81
0.000001832981  0.000005623413  0.09756  0.10418  0.30762  1.01
0.000001832981  0.000004216965  0.09502  0.10232  0.31785  1.28
0.000001832981  0.000003162278  0.09256  0.10078  0.32648  1.65
0.000001832981  0.000002371374  0.08986  0.09938  0.33444  2.18
0.000001832981  0.000001778279  0.08690  0.09827  0.34080  2.93
0.000001832981  0.000001333521  0.08366  0.09750  0.34504  3.98
0.000001832981  0.000001000000  0.07970  0.09712  0.34670  5.41
0.000001832981  0.000000749894  0.07503  0.09743  0.34402  7.42
0.000001832981  0.000000562341  0.06992  0.09862  0.33569  9.91
0.000001832981  0.000000421697  0.06486  0.10071  0.32146  12.71
0.000001832981  0.000000316228  0.06028  0.10351  0.30249  15.60
0.000001832981  0.000000237137  0.05641  0.10679  0.28023  18.33
0.000001832981  0.000000177828  0.05333  0.11031  0.25628  20.77
0.000001832981  0.000000133352  0.05097  0.11383  0.23219  22.86
0.000001832981  0.000000100000  0.04923  0.11715  0.20934  24.56
0.000001274275  0.000100000000  0.11567  0.12433  0.18195  0.01
0.000001274275  0.000074989421  0.11555  0.12421  0.18252  0.02
0.000001274275  0.000056234133  0.11491  0.12355  0.18648  0.03
0.000001274275  0.000042169650  0.11399  0.12239  0.19383  0.05
0.000001274275  0.000031622777  0.11256  0.12023  0.20768  0.09
0.000001274275  0.000023713737  0.10939  0.11595  0.23488  0.17
0.000001274275  0.000017782794  0.10751  0.11382  0.24857  0.23
0.000001274275  0.000013335214  0.10512  0.11120  0.26568  0.35
0.000001274275  0.000010000000  0.10238  0.10855  0.28243  0.53
0.000001274275  0.000007498942  0.09965  0.10613  0.29622  0.79
0.000001274275  0.000005623413  0.09672  0.10368  0.31078  0.98
0.000001274275  0.000004216965  0.09450  0.10194  0.32009  1.25
0.000001274275  0.000003162278  0.09210  0.10029  0.32896  1.62
0.000001274275  0.000002371374  0.08950  0.09887  0.33693  2.12
0.000001274275  0.000001778279  0.08656  0.09770  0.34348  2.86
0.000001274275  0.000001333521  0.08318  0.09692  0.34775  3.93
0.000001274275  0.000001000000  0.07929  0.09666  0.34885  5.38
0.000001274275  0.000000749894  0.07475  0.09706  0.34570  7.39
0.000001274275  0.000000562341  0.06970  0.09833  0.33696  9.89
0.000001274275  0.000000421697  0.06468  0.10042  0.32270  12.70
0.000001274275  0.000000316228  0.06012  0.10322  0.30371  15.59
0.000001274275  0.000000237137  0.05625  0.10650  0.28143  18.32
0.000001274275  0.000000177828  0.05317  0.11002  0.25746  20.77
0.000001274275  0.000000133352  0.05082  0.11355  0.23330  22.86
0.000001274275  0.000000100000  0.04907  0.11690  0.21038  24.56
0.000000885867  0.000100000000  0.10927  0.12027  0.20159  0.01
0.000000885867  0.000074989421  0.10925  0.12024  0.20173  0.01
0.000000885867  0.000056234133  0.10902  0.12000  0.20332  0.02
0.000000885867  0.000042169650  0.10852  0.11934  0.20772  0.03
0.000000885867  0.000031622777  0.10780  0.11823  0.21509  0.05
0.000000885867  0.000023713737  0.10642  0.11587  0.23081  0.10
0.000000885867  0.000017782794  0.10362  0.11160  0.25879  0.19
0.000000885867  0.000013335214  0.10224  0.10986  0.27025  0.28
0.000000885867  0.000010000000  0.10036  0.10766  0.28490  0.43
0.000000885867  0.000007498942  0.09802  0.10527  0.30027  0.64
0.000000885867  0.000005623413  0.09571  0.10320  0.31335  0.90
0.000000885867  0.000004216965  0.09363  0.10147  0.32308  1.18
0.000000885867  0.000003162278  0.09142  0.09983  0.33195  1.55
0.000000885867  0.000002371374  0.08893  0.09831  0.34010  2.06
0.000000885867  0.000001778279  0.08612  0.09711  0.34657  2.80
0.000000885867  0.000001333521  0.08284  0.09630  0.35095  3.84
0.000000885867  0.000001000000  0.07891  0.09604  0.35198  5.33
0.000000885867  0.000000749894  0.07433  0.09651  0.34839  7.33
0.000000885867  0.000000562341  0.06941  0.09784  0.33930  9.85
0.000000885867  0.000000421697  0.06442  0.10001  0.32459  12.68
0.000000885867  0.000000316228  0.05989  0.10288  0.30525  15.58
0.000000885867  0.000000237137  0.05607  0.10619  0.28282  18.31
0.000000885867  0.000000177828  0.05300  0.10973  0.25875  20.77
0.000000885867  0.000000133352  0.05065  0.11327  0.23454  22.86
0.000000885867  0.000000100000  0.04892  0.11661  0.21161  24.56
0.000000615848  0.000100000000  0.10423  0.11712  0.21666  0.00
0.000000615848  0.000074989421  0.10421  0.11710  0.21677  0.01
0.000000615848  0.000056234133  0.10408  0.11695  0.21777  0.01
0.000000615848  0.000042169650  0.10372  0.11648  0.22102  0.02
0.000000615848  0.000031622777  0.10320  0.11571  0.22627  0.04
0.000000615848  0.000023713737  0.10244  0.11447  0.23459  0.06
0.000000615848  0.000017782794  0.10135  0.11265  0.24717  0.11
0.000000615848  0.000013335214  0.09887  0.10844  0.27647  0.22
0.000000615848  0.000010000000  0.09748  0.10653  0.28914  0.34
0.000000615848  0.000007498942  0.09597  0.10462  0.30197  0.51
0.000000615848  0.000005623413  0.09408  0.10253  0.31561  0.77
0.000000615848  0.000004216965  0.09229  0.10080  0.32652  1.08
0.000000615848  0.000003162278  0.09029  0.09923  0.33563  1.46
0.000000615848  0.000002371374  0.08806  0.09780  0.34340  1.96
0.000000615848  0.000001778279  0.08543  0.09655  0.34991  2.69
0.000000615848  0.000001333521  0.08230  0.09569  0.35431  3.75
0.000000615848  0.000001000000  0.07849  0.09541  0.35530  5.24
0.000000615848  0.000000749894  0.07400  0.09587  0.35175  7.27
0.000000615848  0.000000562341  0.06903  0.09723  0.34239  9.78
0.000000615848  0.000000421697  0.06407  0.09945  0.32735  12.63
0.000000615848  0.000000316228  0.05959  0.10237  0.30772  15.54
0.000000615848  0.000000237137  0.05580  0.10574  0.28500  18.30
0.000000615848  0.000000177828  0.05275  0.10932  0.26067  20.74
0.000000615848  0.000000133352  0.05042  0.11291  0.23619  22.86
0.000000615848  0.000000100000  0.04870  0.11628  0.21310  24.55
0.000000428133  0.000100000000  0.10000  0.11464  0.22852  0.00
0.000000428133  0.000074989421  0.09998  0.11462  0.22862  0.00
0.000000428133  0.000056234133  0.09987  0.11450  0.22939  0.01
0.000000428133  0.000042169650  0.09954  0.11411  0.23213  0.02
0.000000428133  0.000031622777  0.09910  0.11351  0.23634  0.03
0.000000428133  0.000023713737  0.09852  0.11266  0.24222  0.05
0.000000428133  0.000017782794  0.09767  0.11132  0.25156  0.09
0.000000428133  0.000013335214  0.09657  0.10955  0.26424  0.15
0.000000428133  0.000010000000  0.09524  0.10745  0.27959  0.23
0.000000428133  0.000007498942  0.09292  0.10381  0.30505  0.40
0.000000428133  0.000005623413  0.09169  0.10222  0.31569  0.61
0.000000428133  0.000004216965  0.09008  0.10036  0.32774  0.92
0.000000428133  0.000003162278  0.08833  0.09867  0.33841  1.33
0.000000428133  0.000002371374  0.08643  0.09723  0.34676  1.82
0.000000428133  0.000001778279  0.08417  0.09602  0.35325  2.54
0.000000428133  0.000001333521  0.08129  0.09512  0.35778  3.60
0.000000428133  0.000001000000  0.07769  0.09481  0.35881  5.10
0.000000428133  0.000000749894  0.07335  0.09525  0.35515  7.15
0.000000428133  0.000000562341  0.06852  0.09659  0.34584  9.69
0.000000428133  0.000000421697  0.06364  0.09880  0.33082  12.57
0.000000428133  0.000000316228  0.05918  0.10174  0.31096  15.48
0.000000428133  0.000000237137  0.05539  0.10517  0.28777  18.26
0.000000428133  0.000000177828  0.05237  0.10881  0.26310  20.72
0.000000428133  0.000000133352  0.05006  0.11243  0.23851  22.84
0.000000428133  0.000000100000  0.04835  0.11583  0.21526  24.53
0.000000297635  0.000100000000  0.09579  0.11259  0.23865  0.00
0.000000297635  0.000074989421  0.09576  0.11257  0.23875  0.00
0.000000297635  0.000056234133  0.09567  0.11249  0.23927  0.01
0.000000297635  0.000042169650  0.09534  0.11216  0.24158  0.02
0.000000297635  0.000031622777  0.09491  0.11166  0.24511  0.03
0.000000297635  0.000023713737  0.09439  0.11100  0.24980  0.04
0.000000297635  0.000017782794  0.09369  0.11002  0.25676  0.08
0.000000297635  0.000013335214  0.09274  0.10864  0.26670  0.12
0.000000297635  0.000010000000  0.09163  0.10701  0.27886  0.20
0.000000297635  0.000007498942  0.09039  0.10523  0.29212  0.30
0.000000297635  0.000005623413  0.08893  0.10318  0.30701  0.45
0.000000297635  0.000004216965  0.08675  0.10019  0.32760  0.73
0.000000297635  0.000003162278  0.08538  0.09870  0.33728  1.12
0.000000297635  0.000002371374  0.08361  0.09715  0.34692  1.65
0.000000297635  0.000001778279  0.08165  0.09590  0.35413  2.34
0.000000297635  0.000001333521  0.07920  0.09492  0.35917  3.37
0.000000297635  0.000001000000  0.07604  0.09449  0.36079  4.84
0.000000297635  0.000000749894  0.07202  0.09485  0.35757  6.88
0.000000297635  0.000000562341  0.06740  0.09612  0.34853  9.46
