lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000003792690  0.000010000000  0.03488  0.10624  0.28466  31.65
0.000003792690  0.000007498942  0.02757  0.11046  0.25524  39.74
0.000003792690  0.000005623413  0.02010  0.11681  0.21169  52.91
0.000003792690  0.000004216965  0.01808  0.11911  0.19487  67.33
0.000003792690  0.000003162278  0.01783  0.11929  0.19348  75.78
0.000003792690  0.000002371374  0.01697  0.12026  0.18676  84.66
0.000003792690  0.000001778279  0.01503  0.12262  0.17159  89.72
0.000003792690  0.000001333521  0.01482  0.12280  0.17048  93.59
0.000003792690  0.000001000000  0.01509  0.12286  0.16935  95.98
0.000002636651  0.001000000000  0.13472  0.13893  0.10821  0.00
0.000002636651  0.000749894209  0.13469  0.13890  0.10832  0.00
0.000002636651  0.000562341325  0.13466  0.13888  0.10842  0.00
0.000002636651  0.000421696503  0.13462  0.13884  0.10859  0.01
0.000002636651  0.000316227766  0.13076  0.13596  0.12404  0.29
0.000002636651  0.000237137371  0.12884  0.13442  0.13177  1.66
0.000002636651  0.000177827941  0.10982  0.12022  0.20597  1.17
0.000002636651  0.000133352143  0.10327  0.11485  0.23562  1.36
0.000002636651  0.000100000000  0.09672  0.10969  0.26701  1.82
0.000002636651  0.000074989421  0.09047  0.10527  0.29508  2.73
0.000002636651  0.000056234133  0.08466  0.10181  0.31760  3.85
0.000002636651  0.000042169650  0.07953  0.09965  0.33139  5.59
0.000002636651  0.000031622777  0.07263  0.09834  0.33989  8.02
0.000002636651  0.000023713737  0.06373  0.09838  0.33928  11.93
0.000002636651  0.000017782794  0.05381  0.09983  0.32920  17.42
0.000002636651  0.000013335214  0.04392  0.10251  0.31059  24.14
0.000002636651  0.000010000000  0.03488  0.10624  0.28462  31.65
0.000002636651  0.000007498942  0.02754  0.11049  0.25505  39.71
0.000002636651  0.000005623413  0.02114  0.11562  0.21965  51.15
0.000002636651  0.000004216965  0.01804  0.11885  0.19659  66.59
0.000002636651  0.000003162278  0.01743  0.11962  0.19130  75.67
0.000002636651  0.000002371374  0.01721  0.11989  0.18944  82.73
0.000002636651  0.000001778279  0.01494  0.12273  0.17070  89.91
0.000002636651  0.000001333521  0.01475  0.12334  0.16654  93.94
0.000002636651  0.000001000000  0.01398  0.12402  0.16205  95.74
0.000001832981  0.001000000000  0.12435  0.13128  0.14522  0.00
0.000001832981  0.000749894209  0.12433  0.13126  0.14529  0.00
0.000001832981  0.000562341325  0.12432  0.13124  0.14536  0.00
0.000001832981  0.000421696503  0.12430  0.13123  0.14543  0.00
0.000001832981  0.000316227766  0.12428  0.13121  0.14551  0.00
0.000001832981  0.000237137371  0.12182  0.12931  0.15675  0.22
0.000001832981  0.000177827941  0.11935  0.12742  0.16679  0.88
0.000001832981  0.000133352143  0.10383  0.11509  0.23248  1.27
0.000001832981  0.000100000000  0.09770  0.11017  0.26236  1.70
0.000001832981  0.000074989421  0.09085  0.10524  0.29431  2.54
0.000001832981  0.000056234133  0.08471  0.10157  0.31835  3.70
0.000001832981  0.000042169650  0.07903  0.09928  0.33331  5.38
0.000001832981  0.000031622777  0.07253  0.09812  0.34063  7.93
0.000001832981  0.000023713737  0.06374  0.09819  0.33990  11.88
0.000001832981  0.000017782794  0.05379  0.09970  0.32961  17.38
0.000001832981  0.000013335214  0.04390  0.10245  0.31079  24.11
0.000001832981  0.000010000000  0.03486  0.10623  0.28462  31.62
0.000001832981  0.000007498942  0.02733  0.11066  0.25388  39.58
0.000001832981  0.000005623413  0.02042  0.11643  0.21414  51.95
0.000001832981  0.000004216965  0.01790  0.11916  0.19456  66.31
0.000001832981  0.000003162278  0.01646  0.12096  0.18320  77.56
0.000001832981  0.000002371374  0.01570  0.12197  0.17628  84.42
0.000001832981  0.000001778279  0.01428  0.12431  0.15934  89.92
0.000001832981  0.000001333521  0.01426  0.12424  0.16054  94.13
0.000001832981  0.000001000000  0.01422  0.12458  0.15844  95.90
0.000001274275  0.001000000000  0.11603  0.12529  0.17506  0.00
0.000001274275  0.000749894209  0.11602  0.12527  0.17511  0.00
0.000001274275  0.000562341325  0.11601  0.12526  0.17516  0.00
0.000001274275  0.000421696503  0.11600  0.12524  0.17521  0.00
0.000001274275  0.000316227766  0.11599  0.12523  0.17525  0.00
0.000001274275  0.000237137371  0.11597  0.12520  0.17540  0.01
0.000001274275  0.000177827941  0.11547  0.12468  0.17911  0.04
0.000001274275  0.000133352143  0.11224  0.12186  0.19837  0.77
0.000001274275  0.000100000000  0.09777  0.10985  0.26415  1.62
0.000001274275  0.000074989421  0.09170  0.10542  0.29223  2.35
0.000001274275  0.000056234133  0.08500  0.10127  0.31937  3.50
0.000001274275  0.000042169650  0.07853  0.09881  0.33564  5.16
0.000001274275  0.000031622777  0.07230  0.09781  0.34194  7.80
0.000001274275  0.000023713737  0.06378  0.09795  0.34080  11.83
0.000001274275  0.000017782794  0.05380  0.09950  0.33030  17.34
0.000001274275  0.000013335214  0.04389  0.10228  0.31137  24.08
0.000001274275  0.000010000000  0.03483  0.10614  0.28491  31.60
0.000001274275  0.000007498942  0.02711  0.11078  0.25289  39.46
0.000001274275  0.000005623413  0.02013  0.11681  0.21154  52.57
0.000001274275  0.000004216965  0.01819  0.11902  0.19553  66.10
0.000001274275  0.000003162278  0.01646  0.12106  0.18173  76.65
0.000001274275  0.000002371374  0.01638  0.12128  0.18027  83.41
0.000001274275  0.000001778279  0.01516  0.12261  0.17151  89.52
0.000001274275  0.000001333521  0.01488  0.12314  0.16781  92.39
0.000001274275  0.000001000000  0.01429  0.12407  0.16124  96.23
0.000000885867  0.001000000000  0.10956  0.12088  0.19714  0.00
0.000000885867  0.000749894209  0.10955  0.12087  0.19719  0.00
0.000000885867  0.000562341325  0.10954  0.12085  0.19725  0.00
0.000000885867  0.000421696503  0.10954  0.12084  0.19729  0.00
0.000000885867  0.000316227766  0.10953  0.12082  0.19734  0.00
0.000000885867  0.000237137371  0.10951  0.12080  0.19743  0.00
0.000000885867  0.000177827941  0.10936  0.12063  0.19858  0.02
0.000000885867  0.000133352143  0.10832  0.11949  0.20732  0.10
0.000000885867  0.000100000000  0.10415  0.11560  0.23543  0.93
0.000000885867  0.000074989421  0.09139  0.10470  0.29593  2.14
0.000000885867  0.000056234133  0.08550  0.10095  0.32022  3.32
0.000000885867  0.000042169650  0.07880  0.09830  0.33804  5.02
0.000000885867  0.000031622777  0.07188  0.09730  0.34452  7.65
0.000000885867  0.000023713737  0.06368  0.09754  0.34260  11.71
0.000000885867  0.000017782794  0.05373  0.09918  0.33159  17.26
0.000000885867  0.000013335214  0.04386  0.10203  0.31231  24.04
0.000000885867  0.000010000000  0.03482  0.10594  0.28563  31.58
0.000000885867  0.000007498942  0.02706  0.11064  0.25329  39.42
0.000000885867  0.000005623413  0.02506  0.11204  0.24371  50.67
0.000000885867  0.000004216965  0.02111  0.11509  0.22284  60.95
0.000000885867  0.000003162278  0.01572  0.12101  0.18220  78.06
0.000000885867  0.000002371374  0.01482  0.12257  0.17201  84.75
0.000000885867  0.000001778279  0.01425  0.12359  0.16513  90.23
0.000000885867  0.000001333521  0.01419  0.12409  0.16200  94.68
0.000000885867  0.000001000000  0.01432  0.12392  0.16146  97.08
0.000000615848  0.001000000000  0.10444  0.11750  0.21379  0.00
0.000000615848  0.000749894209  0.10443  0.11749  0.21385  0.00
0.000000615848  0.000562341325  0.10442  0.11747  0.21391  0.00
0.000000615848  0.000421696503  0.10442  0.11746  0.21396  0.00
0.000000615848  0.000316227766  0.10441  0.11744  0.21402  0.00
0.000000615848  0.000237137371  0.10440  0.11743  0.21409  0.00
0.000000615848  0.000177827941  0.10433  0.11736  0.21455  0.01
0.000000615848  0.000133352143  0.10379  0.11673  0.21922  0.05
0.000000615848  0.000100000000  0.10177  0.11458  0.23616  0.28
0.000000615848  0.000074989421  0.09464  0.10853  0.27789  1.72
0.000000615848  0.000056234133  0.08474  0.10026  0.32382  3.06
0.000000615848  0.000042169650  0.07901  0.09774  0.34050  4.83
0.000000615848  0.000031622777  0.07175  0.09665  0.34790  7.43
0.000000615848  0.000023713737  0.06346  0.09700  0.34545  11.51
0.000000615848  0.000017782794  0.05363  0.09874  0.33377  17.11
0.000000615848  0.000013335214  0.04376  0.10169  0.31377  23.92
0.000000615848  0.000010000000  0.03477  0.10567  0.28673  31.52
0.000000615848  0.000007498942  0.02704  0.11041  0.25422  39.36
0.000000615848  0.000005623413  0.01966  0.11722  0.20788  53.06
0.000000615848  0.000004216965  0.01736  0.11972  0.19019  67.81
0.000000615848  0.000003162278  0.01664  0.12070  0.18345  77.07
0.000000615848  0.000002371374  0.01638  0.12108  0.18094  84.53
0.000000615848  0.000001778279  0.01612  0.12134  0.17928  89.49
0.000000615848  0.000001333521  0.01383  0.12463  0.15583  93.68
0.000000615848  0.000001000000  0.01376  0.12488  0.15408  95.78
0.000000428133  0.001000000000  0.10013  0.11492  0.22642  0.00
0.000000428133  0.000749894209  0.10012  0.11490  0.22649  0.00
0.000000428133  0.000562341325  0.10011  0.11488  0.22656  0.00
0.000000428133  0.000421696503  0.10009  0.11487  0.22663  0.00
0.000000428133  0.000316227766  0.10008  0.11485  0.22669  0.00
0.000000428133  0.000237137371  0.10007  0.11483  0.22677  0.00
0.000000428133  0.000177827941  0.10004  0.11480  0.22696  0.01
0.000000428133  0.000133352143  0.09969  0.11441  0.22981  0.03
0.000000428133  0.000100000000  0.09844  0.11305  0.24081  0.18
0.000000428133  0.000074989421  0.09458  0.10946  0.26791  0.74
0.000000428133  0.000056234133  0.08479  0.10061  0.32139  2.56
0.000000428133  0.000042169650  0.07908  0.09760  0.34078  4.42
0.000000428133  0.000031622777  0.07177  0.09615  0.35046  7.12
0.000000428133  0.000023713737  0.06313  0.09647  0.34833  11.21
0.000000428133  0.000017782794  0.05344  0.09822  0.33650  16.85
0.000000428133  0.000013335214  0.04359  0.10128  0.31581  23.73
0.000000428133  0.000010000000  0.03467  0.10533  0.28822  31.39
0.000000428133  0.000007498942  0.02697  0.11014  0.25526  39.26
0.000000428133  0.000005623413  0.01960  0.11692  0.20826  53.39
0.000000428133  0.000004216965  0.01692  0.12025  0.18537  67.15
0.000000428133  0.000003162278  0.01633  0.12120  0.17878  76.25
0.000000428133  0.000002371374  0.01568  0.12188  0.17536  84.22
0.000000428133  0.000001778279  0.01513  0.12255  0.17108  89.60
0.000000428133  0.000001333521  0.01430  0.12424  0.15791  92.52
0.000000428133  0.000001000000  0.01349  0.12532  0.15097  95.46
0.000000297635  0.001000000000  0.09587  0.11282  0.23696  0.00
0.000000297635  0.000749894209  0.09584  0.11280  0.23703  0.00
0.000000297635  0.000562341325  0.09582  0.11279  0.23709  0.00
0.000000297635  0.000421696503  0.09580  0.11277  0.23716  0.00
0.000000297635  0.000316227766  0.09578  0.11276  0.23722  0.00
