Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
Iter    objective   convergence_count   no_progress_count
    0    0.060749054    0   0
   10    0.060733159    0   0
   20    0.060717481    0   0
   30    0.060702010    0   0
   40    0.060686741    0   0
   50    0.060671669    0   0
   60    0.060656791    0   0
   70    0.060642104    0   0
   80    0.060627603    0   0
   90    0.060613284    0   0
  100    0.060599146    0   0
  110    0.060585183    0   0
  120    0.060571393    0   0
  130    0.060557774    0   0
  140    0.060544321    0   0
  150    0.060531032    0   0
  160    0.060517904    0   0
  170    0.060504934    0   0
  180    0.060492121    0   0
  190    0.060479460    0   0
  200    0.060466950    0   0
  210    0.060454588    0   0
  220    0.060442371    0   0
  230    0.060430298    0   0
  240    0.060418366    0   0
  250    0.060406572    0   0
  260    0.060394915    0   0
  270    0.060383392    0   0
  280    0.060372002    0   0
  290    0.060360741    0   0
  300    0.060349609    0   0
  310    0.060338602    0   0
  320    0.060327720    0   0
  330    0.060316960    0   0
  340    0.060306321    0   0
  350    0.060295800    0   0
  360    0.060285396    0   0
  370    0.060275108    0   0
  380    0.060264932    0   0
  390    0.060254869    0   0
  400    0.060244915    9   0
Solution converged in 401 iterations with final
                                            objective=0.060243926, slow progress with global relative
                                            objective=0.000000989<=1e-06 for 10 non-consecutive
                                            iterations
  401    0.060243926    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1.333521432163324e-06
Iter    objective   convergence_count   no_progress_count
    0    0.058920595    0   0
   10    0.058906284    0   0
   20    0.058892153    0   0
   30    0.058878194    0   0
   40    0.058864406    0   0
   50    0.058850783    0   0
   60    0.058837325    0   0
   70    0.058824027    0   0
   80    0.058810886    0   0
   90    0.058797901    0   0
  100    0.058785068    0   0
  110    0.058772385    0   0
  120    0.058759848    0   0
  130    0.058747457    0   0
  140    0.058735209    0   0
  150    0.058723100    0   0
  160    0.058711129    0   0
  170    0.058699294    0   0
  180    0.058687593    0   0
  190    0.058676022    0   0
  200    0.058664582    0   0
  210    0.058653268    0   0
  220    0.058642080    0   0
  230    0.058631015    0   0
  240    0.058620072    0   0
  250    0.058609248    0   0
  260    0.058598542    0   0
  270    0.058587953    0   0
  280    0.058577478    0   0
  290    0.058567116    0   0
  300    0.058556865    0   0
  310    0.058546723    0   0
  320    0.058536689    2   0
Solution converged in 328 iterations with final
                                            objective=0.058528739, slow progress with global relative
                                            objective=0.000000990<=1e-06 for 10 non-consecutive
                                            iterations
  328    0.058528739    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 1e-06
Iter    objective   convergence_count   no_progress_count
    0    0.057481644    0   0
   10    0.057468485    0   0
   20    0.057455481    0   0
   30    0.057442628    0   0
   40    0.057429922    0   0
